Domain,Search Term,Position,Advertisers,Last seen date,Avg. Monthly Searches Local,Competition,Suggested bid,Estimated Clicks,Estimated Impressions,Estimated Cost,Estimated CTR,Estimated Average CPC,Estimated Average Position,Avg. Monthly Searches Global
dynamicyield.com,abandon cart,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,shopping cart abandonment software,1,10,01/01/17,20,1,49.36,0,42.1,0,0,0,2,30
dynamicyield.com,get a mobile website,1,11,01/10/16,10,0.9,7.38,0,0,0,0,0,0,10
dynamicyield.com,improve conversion,3,13,01/10/16,20,0.59,16.97,0,1071.16,0,0,0,1,70
dynamicyield.com,ecommerce personalization,1,14,01/01/17,110,0.93,65.76,0,823.25,0,0,0,1.3,260
dynamicyield.com,conversion improvement,1,4,01/11/16,10,0.21,0,0,42.1,0,0,0,1,20
dynamicyield.com,website converting ecommerce,2,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,product recommendation campaigns,1,8,01/11/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,apps engagement,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increase e-commerce sales,8,8,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,dropped shopping cart recoery,1,13,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,Best A/B Testing and Personalization Software,4,4,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,average online conversion rates,1,2,01/12/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,product recommendation software,1,9,01/01/17,10,0.82,25.24,0,84.2,0,0,0,1.94,40
dynamicyield.com,ecommerce cro firm,2,5,01/12/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,automated product recommendations,1,2,01/01/17,10,0,0,0,0,0,0,0,0,10
dynamicyield.com,seo lead conversion,1,11,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,ecommerce conversion rate optimization,8,14,01/01/17,50,0.23,24.68,0,126.29,0,0,0,1,110
dynamicyield.com,increase retail sales,1,2,01/01/17,40,0.27,6.43,46,2132.96,512.56,0.022,11.06,1,90
dynamicyield.com,mobile personalization,1,4,01/01/17,50,0.48,23.78,0,453.72,0,0,0,1.09,110
dynamicyield.com,reduce shopping cart abandonment,1,12,01/01/17,10,0.92,0,0,285.33,0,0,0,2.02,40
dynamicyield.com,mobile conversion optimization,1,2,01/01/17,70,0.29,0,0,247.91,0,0,0,1.49,140
dynamicyield.com,how to improve conversion rates,6,8,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increase store website conversion rate,5,6,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,improve ecommerce store conversions,1,10,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increasing retail sales,1,4,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,shopping cart adandonment,1,12,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,ecommerce personalization software,1,9,01/01/17,30,0.39,41.32,0,42.1,0,0,0,1,70
dynamicyield.com,cart abandoment,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,conversion rate optimization ecommerce,1,7,01/01/17,10,1,0,0,163.71,0,0,0,1,10
dynamicyield.com,ab testing tools,1,9,01/11/16,480,0.64,40.01,48,2998.31,333.55,0.016,7.02,1,1900
dynamicyield.com,increase retaill sales,1,3,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,improve checkout conversions,4,5,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increasing mobile app engagement,1,5,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,Conversion ecommerce,1,10,01/01/17,20,0.3,44.71,0,205.81,0,0,0,1,90
dynamicyield.com,mobile website conversion,1,7,01/01/17,20,0.69,18.33,0,42.1,0,0,0,1,30
dynamicyield.com,ecommerce product recommendation,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,abandonment recovery,1,3,01/01/17,170,0.18,4.95,0,369.53,0,0,0,2.01,260
dynamicyield.com,average ecommerce conversion rate,1,2,01/12/16,210,0.12,9.78,0,0,0,0,0,0,320
dynamicyield.com,retail segment,1,4,01/01/17,70,0.16,10.44,0,205.81,0,0,0,1,320
dynamicyield.com,shopping cart abandonment recovery,1,14,01/01/17,10,1,0,0,0,0,0,0,0,10
dynamicyield.com,cart abandonment solutions,1,10,01/01/17,50,0.36,58.27,0,126.29,0,0,0,1.96,140
dynamicyield.com,ecommerce recommendation,1,7,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,how to reduce shopping cart abandonment,1,14,01/01/17,10,0.98,0,0,0,0,0,0,0,20
dynamicyield.com,shopping cart recovery tool,1,10,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,retail segmentation,1,4,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,how to increase conversion rates,4,8,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,website to mobile site,1,13,01/10/16,10,0.4,9.36,0,84.2,0,0,0,1,20
dynamicyield.com,decrease shopping cart abandonment,1,14,01/01/17,10,1,0,0,0,0,0,0,0,10
dynamicyield.com,Ecommerce segmentation,1,8,01/01/17,10,0.31,0,0,0,0,0,0,0,30
dynamicyield.com,average conversion rate ecommerce,1,4,01/11/16,90,0.14,16.02,0,0,0,0,0,0,210
dynamicyield.com,mobile application optimization,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,Personalized recommendation,1,3,01/01/17,90,0.26,25.17,0,411.62,0,0,0,1.1,210
dynamicyield.com,reduce cart abandonment,1,12,01/01/17,10,1,0,0,84.2,0,0,0,2,20
dynamicyield.com,abandoned shopping carts,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,abandoned cart email best practices,1,14,01/01/17,50,0.89,33.98,0,84.2,0,0,0,1,110
dynamicyield.com,shopping cart abandonment rate,1,9,01/01/17,70,0.78,89.48,0,84.2,0,0,0,1,170
dynamicyield.com,e-commerce personalization,1,12,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,what is a good ecommerce conversion rate,1,5,01/01/17,40,0.34,0,0,0,0,0,0,0,70
dynamicyield.com,personalized ecommerce,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,personalized shopping experience,1,5,01/01/17,40,0.19,7.86,0,84.2,0,0,0,1.94,90
dynamicyield.com,magneto abandoned cart email,1,14,01/01/17,0,0,0,0,0,0,0,0,0,10
dynamicyield.com,top product recommendation softwares,1,2,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobile cart abandonmnet,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,email marketing for ecommerce,1,14,01/11/16,40,0.57,102.62,0,0,0,0,0,0,110
dynamicyield.com,Reflektion,2,3,01/01/17,1000,0.05,3.54,35,1108.58,1245.29,0.032,35.11,1,22200
dynamicyield.com,conversion rate ecommerce,1,9,01/12/16,70,0.36,0,31,285.33,118.48,0.108,3.85,1,390
dynamicyield.com,abandoned cart email,1,11,01/01/17,590,0.89,26.94,67,2998.31,1872.43,0.022,28.05,1,1300
dynamicyield.com,mobile website generator,1,4,01/10/16,10,0.41,0,0,42.1,0,0,0,1,70
dynamicyield.com,mobile app engagement,1,5,01/01/17,170,0.69,123.11,0,781.15,0,0,0,1,390
dynamicyield.com,mobile app conversions,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,store conversion rate optimization,1,8,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,cart abandoned solution,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,cart abandonment solution,1,8,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobile conversion,1,3,01/01/17,110,0.28,17.05,24,2137.64,851.05,0.011,35.34,1.04,210
dynamicyield.com,good ecommerce conversion rate,1,3,01/01/17,30,0.44,0,0,0,0,0,0,0,50
dynamicyield.com,abandoned cart email strategy,1,14,01/01/17,10,0.92,29.94,0,575.34,0,0,0,1,20
dynamicyield.com,app engagement,1,2,01/01/17,90,0.38,0,0,1029.06,0,0,0,1,260
dynamicyield.com,cart abandonment campaign,8,14,01/01/17,10,0.55,0,0,42.1,0,0,0,1,10
dynamicyield.com,product recommendation engine,1,14,01/01/17,110,0.94,35.04,0,411.62,0,0,0,2,320
dynamicyield.com,ecommerce reccommendation,1,13,01/11/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,ecommerce conversion rate,1,5,01/12/16,480,0.43,29.46,47,860.67,16221.03,0.055,342.27,1,1300
dynamicyield.com,e commerce personalization features,1,8,01/01/17,10,0.17,0,0,0,0,0,0,0,20
dynamicyield.com,personalized e commerce,1,11,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobile app a/b testing,1,8,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,retail customer segmentation,1,6,01/01/17,70,0.13,0,0,205.81,0,0,0,1,110
dynamicyield.com,RichRelevance,1,2,01/01/17,1900,0.01,5.97,0,42.1,0,0,0,1,4400
dynamicyield.com,restaurant conversion rate optimization,4,6,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,customer segmentation in retail,1,6,01/01/17,10,0.74,16.29,0,0,0,0,0,0,40
dynamicyield.com,increase app engagement,1,3,01/01/17,10,0.41,31.22,0,121.62,0,0,0,1,20
dynamicyield.com,abandon shopping cart,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,website a b testing,1,10,01/10/16,50,0.77,14.8,0,824.83,0,0,0,1,110
dynamicyield.com,ab split,1,2,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,ecommerce personalizaion,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,conversion rate optimization expert,2,7,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,hospitality conversion rate optimization,2,11,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,adwords conversion optimizer,2,10,01/10/16,50,0.34,0,0,84.2,0,0,0,1,140
dynamicyield.com,online conversion rates,1,2,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,how to increase conversion rate in retail,8,12,01/10/16,30,0.57,10.96,0,84.2,0,0,0,1,110
dynamicyield.com,app ab testing,1,11,01/01/17,50,0.64,29.85,0,42.1,0,0,0,1,90
dynamicyield.com,increase conversions ecommerce,1,7,01/01/17,10,0.81,0,0,0,0,0,0,0,10
dynamicyield.com,ecommerce email makreting,1,14,01/11/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,app personalization,1,2,01/01/17,50,0.48,1.38,0,168.39,0,0,0,1,90
dynamicyield.com,increase ecommerce conversions,8,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,reflektion reviews,2,3,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobile app optimization,1,1,01/01/17,70,0.54,30.38,40,327.43,824.39,0.122,20.7,1,170
dynamicyield.com,average shopping cart abandonment rate,1,7,01/01/17,20,0.51,0,0,0,0,0,0,0,30
dynamicyield.com,ecommerce email marketing,3,11,01/11/16,140,0.57,81.21,0,575.34,0,0,0,1,320
dynamicyield.com,ecommerce conversion,1,11,01/01/17,70,0.51,16.8,0,785.83,0,0,0,1,210
dynamicyield.com,shopping cart abandonment solutions,1,12,01/01/17,30,0.96,53.18,0,0,0,0,0,0,70
dynamicyield.com,Abandoned cart recovery,1,14,01/01/17,90,0.93,35.28,0,411.62,0,0,0,1.19,210
dynamicyield.com,improve ecommerce conversions,4,10,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,ecommerce conversion rates,1,4,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,abandoned shopping cart recovery,1,14,01/01/17,10,0.96,50.85,0,0,0,0,0,0,30
dynamicyield.com,google analytics ab testing,1,3,01/10/16,170,0.07,17.18,0,121.62,0,0,0,1,590
dynamicyield.com,personalization and customization in e-commerce,1,13,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increase mobile conversion,1,8,01/11/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,converting ecommerce sales,1,9,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,improve conversion rates,6,11,01/10/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,woocomoerce abandoned cart email,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobile shopping cart abandonment,1,4,01/01/17,10,1,0,0,0,0,0,0,0,10
dynamicyield.com,ecommerce cro,1,8,01/01/17,30,0.18,0,0,0,0,0,0,0,70
dynamicyield.com,shopping cart recovery software,1,14,01/01/17,10,0,0,0,0,0,0,0,0,10
dynamicyield.com,impove ecommerce conversions,1,7,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobile application conversions,1,7,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,online retail conversion rates,1,1,01/11/16,10,0.18,0,0,0,0,0,0,0,20
dynamicyield.com,ecommerce reccomendation,1,10,01/12/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,retail segments,1,3,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,conversion rates ecommerce,1,5,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,abandon cart email,10,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increase mobile app engagement,1,9,01/01/17,10,0.71,0,0,0,0,0,0,0,10
dynamicyield.com,shopping cart abandonment email,1,12,01/01/17,30,0.98,43.25,0,84.2,0,0,0,1,50
dynamicyield.com,best shopping cart recovery,1,12,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,product recommendation softwares,1,8,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,product recommendation emails,1,11,01/10/16,10,0.75,0,0,0,0,0,0,0,10
dynamicyield.com,increase ecommerce conversion rate,1,6,01/01/17,10,0.71,0,8,495.82,5013.07,0.016,636.17,1.16,20
dynamicyield.com,shopping cart abandoned,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increase retail landing page conversion rate,1,8,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobilize a website,1,2,01/10/16,10,0.14,0,0,0,0,0,0,0,10
dynamicyield.com,reduce cart abandonment discounts,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,how to increase ecommerce sales,1,13,01/01/17,40,0.65,16.21,0,0,0,0,0,0,140
dynamicyield.com,top 10 saas cart abandonment solutions,1,11,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,increase retail website conversion rate,1,12,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,shopping cart abandonment rates,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,average cart abandonment rate,1,11,01/01/17,50,0.39,0,0,42.1,0,0,0,1,90
dynamicyield.com,e-commerce recommendation applications,1,9,01/11/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,shoping cart abandonment,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,ecommerce conversion optimization,1,8,01/01/17,70,0.46,31.79,0,654.86,0,0,0,1,170
dynamicyield.com,conversion rate expert,2,10,01/10/16,30,0.81,3.7,0,42.1,0,0,0,1,110
dynamicyield.com,ecommerce abandoned cart,1,14,01/01/17,10,0.7,28.79,0,0,0,0,0,0,20
dynamicyield.com,ecommerce product recommendation tools,1,9,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,mobile cart abandonment,1,5,01/01/17,30,1,0,0,0,0,0,0,0,40
dynamicyield.com,mobile conversions,1,3,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,creative ways to increase retail sales,1,6,01/01/17,10,0.78,6.23,0,42.1,0,0,0,1,30
dynamicyield.com,converting ecommerce,1,9,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,website ab testing,10,14,01/10/16,50,0.77,14.8,0,617.44,0,0,0,1,110
dynamicyield.com,email marketing retail,3,14,01/09/16,10,0.74,0,0,163.71,0,0,0,1,20
dynamicyield.com,best cart abandonment emails,1,7,01/01/17,20,0.98,34.45,0,42.1,0,0,0,1,40
dynamicyield.com,shopping cart abandoment,1,14,01/01/17,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,sales converion,2,3,01/11/16,0,0,0,0,0,0,0,0,0,0
dynamicyield.com,abandoned shopping carts online,1,14,01/01/17,10,0.76,0,0,0,0,0,0,0,10
dynamicyield.com,personalized product recommendations,1,11,01/01/17,40,0.36,6.42,0,163.71,0,0,0,1.74,90
dynamicyield.com,cart abandonment recovery,8,14,01/01/17,10,1,0,0,0,0,0,0,0,20
dynamicyield.com,increase telecommunications website conversion rate,1,11,01/11/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email marketing automation,5,14,01/08/16,320,0.72,96.16,62,1520.2,1895.75,0.041,30.63,1.02,1000
Emarsys,automated marketing software,10,14,01/09/16,90,0.94,66.02,0,449.04,0,0,0,1,210
Emarsys,omni channel,5,14,01/07/16,0,0,0,0,0,0,0,0,0,0
Emarsys,cart abandonment,11,14,01/09/16,320,0.78,54.3,73,11993.24,4255.39,0.006,58.34,1.05,880
Emarsys,marketing automation platforms,6,14,01/09/16,590,0.81,84.17,0,1969.25,0,0,0,1,1300
Emarsys,company email address,1,13,01/02/16,590,0.58,6.17,164,6038.72,21134.72,0.027,128.99,1.02,1900
Emarsys,email marketting,10,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email marketers,6,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,multi channel retail,8,13,01/09/16,0,0,0,0,0,0,0,0,0,0
Emarsys,marketing automation crm,1,8,01/10/16,50,0.92,84.94,0,411.62,0,0,0,1,210
Emarsys,bulk emailing services,6,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,e mail list,17,21,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email campaign,7,22,01/02/16,2400,0.92,43.19,416,29665.03,63675.14,0.014,153.14,1,6600
Emarsys,mailing companies,15,21,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,automated online marketing,10,14,01/07/16,20,0.86,52.08,0,42.1,0,0,0,1,90
Emarsys,email marketing automation software,2,14,01/09/16,70,0.47,124.39,0,0,0,0,0,0,210
Emarsys,email automation software,4,14,01/08/16,170,0.99,53.33,0,369.53,0,0,0,1,480
Emarsys,Multi-Channel Marketing,7,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,business mailing lists,16,22,01/02/16,390,0.74,45.21,52,5009.66,7146.66,0.01,138.44,1,720
Emarsys,direct mailing lists,5,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,customer analysis,10,10,01/02/16,590,0.19,8.63,133,12077.44,7706.67,0.011,58.17,1,3600
Emarsys,email marketing companies,18,22,01/02/16,880,0.62,63.84,0,1520.2,0,0,0,1,1900
Emarsys,email marketing agency,16,22,01/02/16,480,0.45,36.69,0,781.15,0,0,0,1,1000
Emarsys,e marketing,14,22,01/02/16,1900,0.26,10.35,113,18569.88,3016.88,0.006,26.75,1,33100
Emarsys,mailing list company,2,21,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email blast service,18,22,01/02/16,880,0.99,55.05,184,14584.6,39049.16,0.013,211.95,1.01,1600
Emarsys,how to email market,14,18,01/02/16,40,0.56,13.87,0,205.81,0,0,0,1,50
Emarsys,email campaign software,18,22,01/02/16,390,0.83,69.9,35,1192.78,4432.05,0.029,126.51,1,1000
Emarsys,best marketing software,5,22,01/02/16,110,0.91,32.01,37,1029.06,2218.11,0.036,59.24,1,260
Emarsys,free email marketing,17,22,01/02/16,880,0.98,54.84,27,4233.18,13255.97,0.006,499.56,1,2400
Emarsys,customer retention programs,2,22,01/02/16,390,0.18,39.89,17,491.14,305.48,0.034,18.14,1,590
Emarsys,crm marketing automation,3,7,01/10/16,70,0.94,66.57,101,781.15,13043.42,0.13,128.82,1,260
Emarsys,omni channel retailing,10,14,01/09/16,1000,0.64,32.19,0,1641.82,0,0,0,1,3600
Emarsys,website abandonment,1,7,01/08/16,50,0.08,0,0,0,0,0,0,0,70
Emarsys,shopping cart abandonment,4,14,01/07/16,260,0.72,38.79,34,1562.3,4472.25,0.022,129.85,1.34,590
Emarsys,customer segmentation,1,22,01/02/16,2900,0.42,26.29,131,18654.07,4907.52,0.007,37.49,1,12100
Emarsys,software email marketing,21,22,01/02/16,90,0.22,0,0,42.1,0,0,0,1,480
Emarsys,email list companies,13,22,01/02/16,40,0.69,28.67,0,575.34,0,0,0,1,70
Emarsys,customer engagement management,1,7,01/02/16,50,0.63,52.09,0,411.62,0,0,0,1,170
Emarsys,email campaign marketing,17,22,01/02/16,50,0.36,99.24,0,247.91,0,0,0,1,170
Emarsys,multi channel marketing,2,5,01/02/16,1000,0.79,70.87,25,8789.12,2759.71,0.003,109.56,1,3600
Emarsys,email blast services,9,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,mailing lists for business,5,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,free email marketing lists,17,22,01/02/16,50,0.93,28.04,0,327.43,0,0,0,1,110
Emarsys,direct mailing marketing,10,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,e-mail marketing campaign,15,18,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,marketing automation tools,4,14,01/07/16,720,0.85,79.88,13,2137.64,2208.33,0.006,172.34,1,2400
Emarsys,omni channel retail,6,14,01/09/16,0,0,0,0,0,0,0,0,0,0
Emarsys,ecommerce strategy,5,9,01/11/16,0,0,0,0,0,0,0,0,0,0
Emarsys,online marketing automation,5,18,01/02/16,90,0.35,0,0,84.2,0,0,0,1,210
Emarsys,digital marketing software,14,22,01/02/16,170,0.85,62.32,0,696.96,0,0,0,1,590
Emarsys,direct mail marketing companies,15,21,01/02/16,320,0.88,36.14,19,617.44,4338.39,0.031,226.46,1,390
Emarsys,customer retention strategies,7,22,01/02/16,880,0.64,32.89,8,3045.09,1032.38,0.003,135.44,1,2900
Emarsys,marketing automation system,5,21,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,customer analysis marketing,1,17,01/02/16,10,0.24,0,0,126.29,0,0,0,1,50
Emarsys,best business email,5,12,01/02/16,390,0.57,9.3,8,907.44,3718.47,0.009,449.4,1,720
Emarsys,email marketing tips,11,18,01/02/16,590,0.61,17.92,0,1024.38,0,0,0,1,2400
Emarsys,direct mail house,9,22,01/02/16,50,0.78,30.63,49,2259.26,2842.03,0.022,57.85,1,260
Emarsys,marketing software companies,21,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,free mailing software,13,17,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,bulk email sender software,13,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,customer loyalty solutions,5,22,01/02/16,110,0.18,15.08,31,290.01,1404.37,0.106,45.48,1,260
Emarsys,e mail marketing campaigns,17,18,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email marketing small businesses,5,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email software marketing,20,22,01/02/16,10,0.86,0,0,0,0,0,0,0,10
Emarsys,online marketing software,5,22,01/02/16,90,0.82,39.43,74,1192.78,4536.45,0.062,61.34,1,320
Emarsys,saas marketing,15,18,01/02/16,390,0.76,31.72,23,4153.67,1845.35,0.006,80.19,1,1000
Emarsys,customer needs analysis,1,5,01/02/16,140,0.16,13.37,0,163.71,0,0,0,1,590
Emarsys,web marketing solutions,8,19,01/02/16,40,0.46,16.58,0,0,0,0,0,0,90
Emarsys,omni channel marketing,1,19,01/02/16,1900,0.84,49.69,0,2217.16,0,0,0,1,4400
Emarsys,email marketing program,18,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,emaillist,5,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,direct marketing lists,16,22,01/02/16,70,0.63,35.88,0,902.77,0,0,0,1,110
Emarsys,purchase email list,20,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,spss predictive analytics,5,15,01/02/16,50,0.67,25.33,0,163.71,0,0,0,1,140
Emarsys,email marketing system,21,22,01/02/16,260,0.79,82.06,0,369.53,0,0,0,1,720
Emarsys,business email marketing,5,22,01/02/16,50,0.84,70.58,0,1150.68,0,0,0,1.04,170
Emarsys,article marketing automation,2,14,01/08/16,10,0.57,0,0,0,0,0,0,0,30
Emarsys,marketing automation software reviews,4,7,01/02/16,40,0.93,34.68,0,42.1,0,0,0,1,50
Emarsys,interspire email marketer,14,22,01/02/16,260,0.94,65.91,0,42.1,0,0,0,1,1600
Emarsys,email marketing free software,18,22,01/02/16,70,0.57,0,0,42.1,0,0,0,1,140
Emarsys,best affiliate marketing software,7,22,01/02/16,20,0.91,17.63,0,84.2,0,0,0,1,50
Emarsys,free bulk email sender,16,22,01/02/16,70,0.92,31.23,0,42.1,0,0,0,1,320
Emarsys,e marketing software,16,22,01/02/16,20,0.82,42.57,0,126.29,0,0,0,1,110
Emarsys,marketing automation solutions,7,22,01/02/16,70,0.47,85.57,0,205.81,0,0,0,1,260
Emarsys,Local Marketing Automation,3,14,01/09/16,40,0.93,70.89,0,0,0,0,0,0,110
Emarsys,purchase email marketing lists,21,22,01/02/16,20,1,43.15,0,42.1,0,0,0,1,30
Emarsys,best email for business,8,11,01/02/16,590,0.58,14.26,0,533.24,0,0,0,1,880
Emarsys,e marketing services,4,11,01/02/16,70,0.33,23.41,0,42.1,0,0,0,1,320
Emarsys,email list program,18,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email marketing provider,9,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email list management services,16,22,01/02/16,50,0.23,55.43,0,0,0,0,0,0,50
Emarsys,mass email company,18,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,email marketing firms,6,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,best email advertising,5,18,01/02/16,30,0.93,105.46,0,84.2,0,0,0,1,110
Emarsys,fax broadcasting companies,15,22,01/02/16,20,0.93,21.8,0,0,0,0,0,0,30
